"WEINBERGER,DR","3085"
"BILDER,R","2813"
"ANDREASEN,NC","2601"
"GREEN,MF","2520"
"SAYKIN,AJ","132"
"EGAN,MF","130"
"CROW,TJ","99"
"KAY,SR","99"
"SHENTON,ME","98"
"ENDICOTT,J","92"
"OVERALL,JE","83"
"CASPI,A","79"
"MELTZER,HY","79"
"OLNEY,JW","77"
"BOGERTS,B","75"
"SUDDATH,RL","75"
"HEINRICHS,RW","74"
"BILDER,RM","72"
"JAVITT,DC","64"
"LIDDLE,PF","57"
"NUECHTERLEIN,KH","56"
"KANE,J","54"
"HARIRI,AR","53"
"HARRISON,PJ","53"
"SQUIRE,LR","53"
"JOHNSTONE,EC","51"
"LIEBERMAN,JA","51"
"WILLIAMS,GV","51"
"GOTTESMAN,II","49"
"GOLDMANRAKIC,PS","47"
"SPITZER,RL","47"
"SCHULTZ,W","45"
"HAMILTON,M","41"
"PHILLIPS,ML","39"
"ALEXANDER,GE","38"
"BRAFF,DL","38"
"GRACE,AA","38"
"BREIER,A","37"
"KEEFE,RSE","37"
"KRYSTAL,JH","37"
"SEEMAN,P","37"
"BENES,FM","36"
"CARLSSON,A","35"
"LACHMAN,HM","35"
"POSNER,MI","35"
"CARPENTER,WT","34"
"SAWAGUCHI,T","34"
"HEINRICHS,DW","33"
"KESSLER,RC","33"
"MARDER,SR","33"
"SAPOLSKY,RM","33"
"BARTA,PE","32"
"GOLDBERG,TE","32"
"CREESE,I","31"
"DAVIS,KL","31"
"FARDE,L","30"
"FREEDMAN,R","30"
"WRIGHT,IC","30"
"DREVETS,WC","29"
"COHEN,JD","28"
"GOLDMAN-RAKIC,P. S.","28"
"LEUCHT,S","28"
"MCGORRY,PD","28"
"MESULAM,MM","28"
"MOGHADDAM,B","28"
"ADOLPHS,R","27"
"KAPUR,S","27"
"LARUELLE,M","27"
"MCEWEN,BS","27"
"STRAUSS,JS","27"
"YUNG,AR","27"
"FUNAHASHI,S","26"
"STEFANSSON,H","26"
"FOLSTEIN,MF","25"
"HUTTENLOCHER,PR","25"
"JONES,P","25"
"BREMNER,JD","24"
"DAVIS,JM","24"
"LOEBEL,AD","24"
"SIMPSON,G M","24"
"BROWN,R","23"
"FRANK,E","23"
"FRISTON,KJ","23"
"LEWIS,DA","23"
"LIEBERMAN,J","23"
"STROOP,JR","23"
"CHAKOS,MH","22"
"GOULD,E","22"
"HARVEY,PD","22"
"KELLER,MB","22"
"ROBINSON,D","22"
"WONG,DF","22"
"AKBARIAN,S","21"
"BROZOSKI,TJ","21"
"CANNONSPOOR,HE","21"
"CARLSSON,M","21"
"DELISI,LE","21"
"EGGER,M","21"
"GIEDD,JN","21"
"GOLD,JM","21"
"LEHMAN,AF","21"
"MATTAY,VS","21"
"MAYBERG,HS","21"
"OLDFIELD,RC","21"
"REITAN,R. M.","21"
"SILBERSWEIG,DA","21"
"LESCH,KP","20"
"MCEVOY,JP","20"
"MCGLASHAN,TH","20"
"MIDDLETON,FA","20"
"MILNER,B","20"
"PEZAWAS,L","20"
"ROBINSON,DG","20"
"SELEMON,LD","20"
"WHALEN,PJ","20"
"ALLISON,DB","19"
"COYLE,JT","19"
"LEDOUX,JE","19"
"ROSVOLD,HE","19"
"AMADOR,XF","18"
"CARTER,CS","18"
"FEIGHNER,JP","18"
"GOGOS,JA","18"
"JAKOB,H","18"
"KENDLER,KS","18"
"RAICHLE,ME","18"
"SHALLICE,T","18"
"SHELINE,YI","18"
"ASHBURNER,J","17"
"GESCHWIN.N","17"
"GUR,RE","17"
"LAWRIE,SM","17"
"LOHMUELLER,KE","17"
"MEEHL,PE","17"
"PARDO,JV","17"
"VANTOL,HHM","17"
"ZIPURSKY,RB","17"
"BARON-COHEN,S","16"
"CHOUINARD,G","16"
"ERIKSSON,PS","16"
"FEINBERG I","16"
"MORRIS,JS","16"
"REGIER,DA","16"
"ROBINS,LN","16"
"SEAMANS,JK","16"
"WEISSMAN,MM","16"
"BARNES,TRE","15"
"BIRCHWOOD,M","15"
"CLONINGER,CR","15"
"ONGUR,D","15"
"WOODS,RP","15"
"YOUNG,RC","15"
"BEASLEY,CM","14"
"CORBETTA,M","14"
"FRISTON,K.J.","14"
"GEDDES,J","14"
"GOOD,CD","14"
"HARDY,J","14"
"MONTGOMERY,SA","14"
"MORRIS,RGM","14"
"PETERSEN,SE","14"
"REY,ANDRE","14"
"SWERDLOW,NR","14"
"TERRY,RD","14"
"VENTURA,J","14"
"ADLER,LE","13"
"AKISKAL,HS","13"
"CABEZA,R","13"
"CHAPMAN,LJ","13"
"DAVIDSON,RJ","13"
"GIROS,B","13"
"HAKAK,Y","13"
"HO,BC","13"
"HUANG,EJ","13"
"MCCARLEY,RW","13"
"MCGHIE,A","13"
"MILLAR,JK","13"
"NIBUYA,M","13"
"PANTELIS,C","13"
"STRAUB,RE","13"
"BUCHSBAUM,MS","12"
"CHEN,JS","12"
"DERSIMONIAN,R","12"
"FRITH,CD","12"
"GESCHWIND,N","12"
"HARDING,CM","12"
"HOGARTY,GE","12"
"JUDD,LL","12"
"LOTTA,T","12"
"LUBY,ED","12"
"MILLER,EK","12"
"MURRAY,RM","12"
"NELSON,MD","12"
"PETRIDES,M","12"
"PFEFFERBAUM,A","12"
"TOLLEFSON,GD","12"
"ADDINGTON,J","11"
"BADDELEY,A","11"
"BADNER,JA","11"
"BAXTER,LR","11"
"BENOWITZ,LI","11"
"BENTLER,PM","11"
"BERRIDGE,KC","11"
"CALLICOTT,JH","11"
"JENTSCH,JD","11"
"JOHNSON,JW","11"
"LEWIS,CM","11"
"OSTERRIETH,P. A.","11"
"SESACK,SR","11"
"SWAYZE,VW","11"
"WECHSLER,DAVID","11"
"ARON,AR","10"
"ARVANITIS,LA","10"
"BRAFF,D","10"
"BREITER,HC","10"
"CANNON,M","10"
"CORNBLATT,BA","10"
"DAVIS,M","10"
"DUMAN,RS","10"
"GOODMAN,WK","10"
"HARRISON,G","10"
"HEATON,RK","10"
"KANDEL,ER","10"
"LANG,PJ","10"
"LEBIHAN,D","10"
"REGIER D A","10"
"ROBINS,E","10"
"BARON,RM","9"
"BERG,ESTA A.","9"
"BYMASTER,FP","9"
"CASTELLANOS,FX","9"
"CORYELL,W","9"
"FENTON,WS","9"
"GARETY,PA","9"
"HAFNER,H","9"
"HEATON,R","9"
"INGVAR,DH","9"
"KOLB,B","9"
"NESTLER,EJ","9"
"POO,MM","9"
"PURDON,SE","9"
"RAKIC,P","9"
"RISCH,N","9"
"ROSENHECK,R","9"
"ROSENTHAL,R","9"
"ROSENTHAL,R.","9"
"SANTARELLI,L","9"
"SULLIVAN,PF","9"
"TRAN,PV","9"
"TSAI,GC","9"
"VANPUTTEN,T","9"
"WALSH,TOM","9"
"ZUBIN,J","9"
"BASSER,PJ","8"
"BECK,AT","8"
"BOWIE,CR","8"
"BROWN,GW","8"
"BRUNE,M","8"
"COHEN,J","8"
"COLHOUN,HM","8"
"DE KLOET,ER","8"
"DIAS,R","8"
"FISKE,AP","8"
"GERSHON,ES","8"
"GOLDMAN-RAKIC,PS","8"
"HARO,JM","8"
"HEGARTY,JD","8"
"HEIMER,L","8"
"HORIKAWA,Y","8"
"KANE,JM","8"
"KEMPERMANN,G","8"
"MALBERG,JE","8"
"O'DOHERTY,J","8"
"OCHSNER,KN","8"
"OGAWA,S","8"
"PENN,DL","8"
"SCHLAEPFER,TE","8"
"SHEEHAN,DV","8"
"SMITH,MA","8"
"SOKOLOFF,P","8"
"SOWELL,ER","8"
"SPIELMAN,RS","8"
"STEIGER,JH","8"
"THIERRY,AM","8"
"TSUANG,MT","8"
"VOLKOW,ND","8"
"WILLIAMS,JBW","8"
"WISE,RA","8"
"WORSLEY,KJ","8"
"WYKES,T","8"
"ABI-DARGHAM,A","7"
"ANDREASEN,N","7"
"AYLWARD,E","7"
"BOTSTEIN,D","7"
"BRUNNER,HG","7"
"CHEN,ZY","7"
"DAVID,AS","7"
"DAVIDSON,M","7"
"FLETCHER,PC","7"
"FUSTER,JM","7"
"GARAVAN,H","7"
"IOANNIDIS,JPA","7"
"JABLENSKY,A","7"
"JENKINSON,M","7"
"KERR,SL","7"
"KOOB,GF","7"
"KORTE,M","7"
"LASSER,RA","7"
"LAU,J","7"
"LECKMAN,JF","7"
"MACLEOD,CM","7"
"MALHOTRA,AK","7"
"MIYAKE,A","7"
"MOHN,AR","7"
"MUESER,KT","7"
"NELSON,HE","7"
"NEWCOMER,JW","7"
"O'DONOVAN,MICHAEL C.","7"
"PATTERSON,TL","7"
"PHELPS,EA","7"
"ROBBINS,TW","7"
"SHIFMAN,S","7"
"SOARES,JC","7"
"STEFANSSON,HREINN","7"
"STEVENS,JR","7"
"WEAVER,ICG","7"
"WYATT,RJ","7"
"YAKOVLEV,PI","7"
"ALLEN,GI","6"
"AMARAL D G","6"
"ANGRIST,B","6"
"ARNDT,S","6"
"ARNSTEN,AFT","6"
"AXELROD,J","6"
"BALLENGER,JC","6"
"BECHARA,A","6"
"BENTALL,RP","6"
"BLISS,TVP","6"
"BOOKHEIMER,SY","6"
"BRAVER,TS","6"
"BUCHANAN,RW","6"
"CHUMAKOV,I","6"
"CRONBACH,LJ","6"
"CSERNANSKY,JG","6"
"CUMMINGS,JL","6"
"DESIMONE,R","6"
"DRAKE,RE","6"
"EDWARDS,J","6"
"ENGERT,F","6"
"FIORILLO,CD","6"
"GLANTZ,LA","6"
"GRAYBIEL,AM","6"
"GROSS,JJ","6"
"HARRIS,EC","6"
"HAXBY,JV","6"
"HEDEKER,D","6"
"HEINZ,A","6"
"JAENISCH,R","6"
"JONES,PETER B.","6"
"KAUFMAN,J","6"
"KEMP,R","6"
"KRAEMER,HC","6"
"KRAWIECKA,M","6"
"LANDER,ES","6"
"LIVAK,KJ","6"
"LLINAS,RR","6"
"LOGOTHETIS,NK","6"
"MALDJIAN,JA","6"
"MARKRAM,H","6"
"MCCLELLAND,GH","6"
"MEDNICK,SA","6"
"MISSALE,C","6"
"MOFFITT,TE","6"
"MOHAMED,S","6"
"MORRIS,JC","6"
"MURRAY,CJL","6"
"PAPEZ,JW","6"
"PARENT,A","6"
"PARK,S","6"
"PAUS,T","6"
"PENFIELD,W","6"
"PEUSKENS,J","6"
"POPE,HG","6"
"SHADISH,W. R.","6"
"SPOHN,HE","6"
"WATSON,D","6"
"WING,JK","6"
"ZUBIETA,JK","6"
"AGID,O","5"
"AMODIO,DM","5"
"ANTHONY,WA","5"
"BISWAL,B","5"
"BOTVINICK,M","5"
"BRANDT,J","5"
"BRYDEN,MP","5"
"BURT D R","5"
"BUSCHKE,H","5"
"CAHILL,L","5"
"CASPI,AVSHALOM","5"
"CHOI,DW","5"
