"43208","41920","149"
"60205","45136","149"
"39577","46162","149"
"46109","46101","148"
"43208","51607","148"
"3832","1","147"
"22502","14254","146"
"22612","22502","146"
"47842","1302","145"
"43208","1326","145"
"22502","8333","145"
"43208","13083","145"
"30860","19010","145"
"46110","46101","145"
"8485","3217","144"
"53875","9903","144"
"46527","47842","144"
"43208","11472","143"
"52444","13366","143"
"22467","22453","143"
"22467","22570","143"
"36747","36762","143"
"46111","46101","143"
"25744","46202","143"
"39577","46207","143"
"52687","52444","143"
"1154","3217","142"
"36747","36763","142"
"46119","39577","142"
"46118","46202","142"
"53875","51669","142"
"39577","13386","141"
"20951","19010","141"
"1362","43208","141"
"53875","51607","141"
"39577","46183","140"
"12259","52444","140"
"22467","22538","139"
"46180","46202","139"
"36747","36764","136"
"46126","39577","136"
"8486","8034","135"
"20197","22502","135"
"53875","27657","135"
"39577","46222","135"
"53875","53721","135"
"38389","15470","134"
"36747","36665","134"
"46101","46202","134"
"11227","51813","134"
"58631","45136","133"
"18539","8593","132"
"25212","11227","132"
"52444","45735","132"
"39577","46124","132"
"1702","6707","131"
"36747","36765","131"
"22498","22502","130"
"36747","36766","130"
"58654","45136","130"
"38389","38393","129"
"14737","8034","128"
"18616","19010","128"
"30861","19010","128"
"36747","36767","128"
"2468","3217","126"
"21519","19010","126"
"53872","43208","126"
"43208","50271","126"
"52444","53408","126"
"24813","19010","125"
"48625","52444","125"
"10230","63207","125"
"8034","588","124"
"46483","6568","124"
"3440","11227","124"
"46374","46202","124"
"43208","53754","124"
"38389","21621","123"
"46101","46112","123"
"39577","527","122"
"38389","3392","122"
"53875","53720","122"
"3","1","121"
"8343","1702","121"
"11227","41253","121"
"42341","43208","121"
"58602","47842","121"
"2271","1702","120"
"11227","8736","120"
"49257","11227","120"
"22467","22738","120"
"1702","407","119"
"5604","3217","119"
"22467","23211","119"
"58683","45136","119"
"3832","7","118"
"46528","39577","118"
"1388","46101","118"
"46483","6289","117"
"30862","19010","117"
"22502","22558","117"
"4202","8034","116"
"837","19010","116"
"36747","22289","116"
"36747","36768","116"
"32552","46101","116"
"22527","22502","115"
"36747","36769","115"
"38394","38389","115"
"46280","46202","115"
"53875","9459","114"
"43208","11573","114"
"22467","22754","114"
"36747","36770","114"
"4083","38389","114"
"49257","43208","114"
"295","45136","114"
"11227","51985","114"
"30215","52444","114"
"36747","3356","113"
"22467","4294","113"
"8034","8381","113"
"43208","9459","113"
"8297","39577","113"
"39577","46143","113"
"46483","51576","113"
"43208","53615","113"
"8472","8034","112"
"53875","8608","112"
"11227","51742","112"
"53875","53722","112"
"22502","22995","111"
"36747","36771","111"
"46483","51577","111"
"53875","52407","111"
"49257","52444","111"
"51665","52444","111"
"47842","58603","111"
"8034","5853","110"
"8034","13988","110"
"8034","14738","110"
"39577","16841","110"
"18539","18949","110"
"23548","22502","110"
"10596","39577","110"
"24550","52444","110"
"52773","53875","110"
"4","1","109"
"22467","3154","109"
"1702","6531","109"
"39577","7716","109"
"2840","46101","109"
"21618","46202","109"
"46483","51578","109"
"27905","22502","108"
"36747","36772","108"
"63212","63207","108"
"22467","16678","107"
"46113","46101","107"
"46114","46101","107"
"63213","63207","107"
"4626","1702","106"
"46483","6076","106"
"42341","11227","106"
"22467","26700","106"
"53756","43208","106"
"46101","46115","106"
"53875","11573","105"
"45071","45136","105"
"53875","1325","104"
"53875","13740","104"
"40440","18539","104"
"22502","22681","104"
"38395","38389","104"
"46118","39577","104"
"58612","45136","104"
"10522","46483","104"
"39577","46637","104"
"43208","51742","104"
"11227","52444","104"
"11227","53720","104"
"53728","53875","104"
"36747","36773","103"
"46720","46483","103"
"4850","52444","103"
"1702","6366","102"
"43208","13740","102"
"46226","46202","102"
"11227","51669","102"
"43208","51669","102"
"63214","63207","102"
"8034","867","101"
"8034","9604","101"
"22467","34647","101"
"16187","39577","101"
"4167","45136","101"
"46483","51579","101"
"39577","7484","100"
"10159","22502","100"
"46198","39577","100"
"58660","45136","100"
"46116","46101","100"
"53875","53723","100"
"1687","1702","99"
"43208","4850","99"
"46117","46101","99"
"53875","51590","99"
"1","5","98"
"3832","16","98"
"3832","354","98"
"22467","22526","98"
"49172","43208","98"
"43818","45136","98"
"58604","45136","98"
"65813","45136","98"
"22467","34780","97"
"18539","40441","97"
"52238","43208","97"
"39577","46300","97"
"46483","46343","97"
"53875","51908","97"
"1362","53875","97"
"6","1","96"
"5394","22502","96"
"22467","22502","96"
"11227","41920","96"
"53739","43208","96"
"3027","45136","96"
"527","46101","96"
"63215","63207","96"
"22439","3217","95"
"8034","8237","95"
"53875","8736","95"
"11227","13177","95"
"36747","21397","95"
"46483","50699","95"
"11227","52407","95"
"10621","3217","94"
"20069","18539","94"
"46773","46202","94"
"1","7","93"
"1702","8944","93"
"8034","11952","93"
"22467","22908","93"
"53875","41866","93"
"46118","46101","93"
"46334","46202","93"
"53875","52087","93"
"11227","53721","93"
"43208","53725","93"
"31115","53875","93"
"43208","2936","92"
"43208","52090","92"
"51813","52444","92"
"8034","212","91"
"8402","1702","91"
"53875","4850","91"
"8034","8913","91"
"22082","19010","91"
"46188","39577","91"
"11227","41866","91"
"51754","43208","91"
"51787","52444","91"
"19712","53875","91"
"305","3217","90"
"43208","9903","90"
"38389","38396","90"
"46149","39577","90"
"25212","43208","90"
"43208","48831","90"
"52038","52444","90"
"22467","10716","89"
"13943","19010","89"
"22502","27906","89"
"22467","30056","89"
"46483","46139","89"
"5351","52444","89"
"52237","52444","89"
"366","53875","89"
"8034","1144","88"
"8510","1702","88"
"332","18539","88"
"22457","22502","88"
"11227","27657","88"
"36747","36774","88"
"10149","43208","88"
"47502","45136","88"
"8034","13638","87"
"30863","19010","87"
"3746","22502","87"
"38389","38397","87"
"41429","39577","87"
"43813","46202","87"
"39577","46205","87"
"39577","46227","87"
"43208","51590","87"
"22440","3217","86"
"40442","18539","86"
"25681","19010","86"
"22467","22829","86"
"46483","43197","86"
"46578","45136","86"
"53875","52290","86"
"43208","53741","86"
"22467","5604","85"
"11227","11573","85"
"21940","19010","85"
"46483","20474","85"
"19096","22502","85"
"22467","24192","85"
"46119","46101","85"
"39577","46202","85"
"8","1","84"
"1702","1775","84"
"3832","3241","84"
"46483","13699","84"
"4423","22502","84"
"36747","36775","84"
"3902","39577","84"
"18539","40443","84"
"38562","46101","84"
"46120","46101","84"
"39577","46284","84"
"46337","52444","84"
"57231","52444","84"
"53733","53875","84"
"3832","6","83"
"43208","620","83"
"36747","1184","83"
"38","1702","83"
"36747","36776","83"
"36747","36777","83"
"366","43208","83"
"46121","46101","83"
"46181","46202","83"
"51754","53875","83"
"302","1702","82"
"5246","1702","82"
"9414","1702","82"
"46483","5009","82"
"40444","18539","82"
"7496","19010","82"
"22467","30487","82"
"36747","36778","82"
"48262","46202","82"
"24748","46483","82"
"51597","52444","82"
"52556","52444","82"
"36747","1180","81"
"15123","1702","81"
"8034","1822","81"
"22441","3217","81"
"47842","3320","81"
"22467","28075","81"
"38389","38398","81"
"39577","43197","81"
"10741","43208","81"
"47065","45136","81"
"10522","46101","81"
"46113","46202","81"
"46483","46337","81"
"52444","51816","81"
"43208","52932","81"
"53875","53732","81"
"40845","53875","81"
"53739","53875","81"
"8766","1702","80"
"2842","3217","80"
"9428","3217","80"
"22467","22608","80"
"38399","38389","80"
"46193","39577","80"
"46202","46235","80"
"53875","51606","80"
"1730","52444","80"
"43784","52444","80"
"51633","52444","80"
"52238","52444","80"
"51615","53875","80"
"2043","3217","79"
"8034","8367","79"
"3217","22442","79"
"47842","32259","79"
"47428","39577","79"
"58764","45136","79"
"48263","46202","79"
"6190","52444","79"
"1","9","78"
"11227","8608","78"
"8034","9863","78"
"40445","18539","78"
"30864","19010","78"
"22493","22502","78"
"23355","45136","78"
"46669","46202","78"
"53782","52444","78"
"55128","52444","78"
"53875","1326","77"
"8297","1702","77"
"14739","8034","77"
"8034","14740","77"
"30865","19010","77"
"28005","22467","77"
"24384","22502","77"
"22467","22775","77"
"22467","22893","77"
"53875","26568","77"
"46483","30215","77"
"43208","41866","77"
"48716","43208","77"
"52039","43208","77"
"53729","43208","77"
"65814","45136","77"
"46122","46101","77"
"46100","46202","77"
"46483","51580","77"
"53875","51665","77"
"52805","52444","77"
"53875","53752","77"
"10286","53875","77"
"22467","1775","76"
"52773","11227","76"
"30866","19010","76"
"22502","23018","76"
"39577","33629","76"
"36747","36779","76"
"38400","38389","76"
"14946","39577","76"
"46521","46202","76"
"46483","46261","76"
"51626","52444","76"
"43208","53142","76"
"3832","3","75"
"11840","3217","75"
"8034","6665","75"
"19712","11227","75"
"30867","19010","75"
"39577","20473","75"
"22467","23223","75"
"43208","29844","75"
"36747","36780","75"
"36747","36781","75"
"38401","38389","75"
"46123","46101","75"
"366","46483","75"
"26505","52444","75"
"10","1","74"
"11","1","74"
"22467","253","74"
"1144","1702","74"
"22443","3217","74"
"45136","3329","74"
"22","3832","74"
"8034","4941","74"
"22502","5730","74"
"8034","7247","74"
"36782","36747","74"
"38389","38402","74"
"46104","46202","74"
"46483","51581","74"
"11227","53722","74"
"8034","3005","73"
"11227","13366","73"
"1445","18539","73"
"30868","19010","73"
"30869","19010","73"
"22700","22502","73"
"21450","45136","73"
"14750","46101","73"
"58604","47842","73"
"11227","620","72"
"8034","1130","72"
"18493","1702","72"
"212","19010","72"
"1737","19010","72"
"22884","22502","72"
"36747","36783","72"
"38389","38403","72"
"4016","43208","72"
"58658","45136","72"
"65140","45136","72"
"46124","46101","72"
"52238","53875","72"
"47364","58680","72"
"3913","8034","71"
"22502","22441","71"
"22467","23257","71"
"22467","24262","71"
"46125","46101","71"
"46269","46202","71"
"20191","46483","71"
"20232","46483","71"
"48245","46483","71"
"366","52444","71"
"53879","52444","71"
"56276","52444","71"
"53875","53142","71"
"12","1","70"
"3832","47","70"
"6239","3217","70"
"52444","7757","70"
"10592","8034","70"
"22467","22638","70"
"46126","46101","70"
"46127","46101","70"
"46101","46128","70"
"47503","47842","70"
"1","13","69"
"3832","28","69"
"3832","508","69"
"8034","9529","69"
"11227","13937","69"
"8034","14741","69"
"36747","22738","69"
"36747","36784","69"
"587","46101","69"
"46129","46101","69"
"46130","46101","69"
"39577","46115","69"
"58605","47842","69"
"43208","51606","69"
"43208","52407","69"
"14","1","68"
"1","15","68"
"52","3832","68"
"45136","7373","68"
"1362","11227","68"
"22467","22988","68"
"22467","29303","68"
"19010","30870","68"
"22467","34781","68"
"46158","39577","68"
"46738","39577","68"
"58605","45136","68"
"65815","45136","68"
"39577","46189","68"
"51669","52444","68"
"43208","53424","68"
"11227","53723","68"
"1","16","67"
"3832","141","67"
"8829","3217","67"
"8034","8567","67"
"366","11227","67"
"4016","11227","67"
"51754","11227","67"
"53724","11227","67"
"8034","14742","67"
"2748","19010","67"
"39577","21341","67"
"22480","22502","67"
"27907","22502","67"
"18539","22578","67"
"46483","28215","67"
"10815","39577","67"
"43208","40539","67"
"49240","43208","67"
"46131","46101","67"
"51582","46483","67"
"3440","52444","67"
"666","1702","66"
"8708","1702","66"
"4","3832","66"
"8034","8752","66"
"22502","8774","66"
"8034","14743","66"
"3946","19010","66"
"22467","22458","66"
"22502","26288","66"
"38404","38389","66"
"38405","38389","66"
"38389","38406","66"
"46159","39577","66"
"43208","41849","66"
"3722","43208","66"
"4460","43208","66"
"65816","45136","66"
"46132","46101","66"
"46166","46483","66"
"4167","47842","66"
"43208","53823","66"
"45136","60852","66"
"3012","3217","65"
"8333","3217","65"
"11771","3217","65"
"2087","8034","65"
"4139","8034","65"
"41399","11227","65"
"46101","13772","65"
"15747","19010","65"
"30871","19010","65"
"4117","22502","65"
"23143","22502","65"
"27908","22502","65"
"22467","22851","65"
"43208","27657","65"
"46133","46101","65"
"51664","52444","65"
"3832","258","64"
"373","1702","64"
"6032","3217","64"
"3832","5776","64"
"38389","7829","64"
"8034","8310","64"
"43208","8608","64"
"43208","12259","64"
"22467","20359","64"
"22502","22509","64"
"38407","38389","64"
"46108","39577","64"
"40845","43208","64"
"60210","45136","64"
"46134","46101","64"
"22461","46202","64"
"39577","47876","64"
"46483","47922","64"
"53813","52444","64"
"11227","53725","64"
"1","17","63"
"7971","1702","63"
"1702","1767","63"
"9580","3217","63"
"39577","6112","63"
"8034","6385","63"
"22467","9428","63"
"46534","11227","63"
"1691","19010","63"
"46483","32012","63"
"36747","36785","63"
"36747","36786","63"
"46483","46222","63"
"56","47842","63"
"43208","49792","63"
"53875","53727","63"
"53875","53741","63"
"3832","211","62"
"3832","262","62"
"1702","1812","62"
"22444","3217","62"
"47842","3329","62"
"1702","6803","62"
"3832","8225","62"
"51615","11227","62"
"1702","12806","62"
"22502","15084","62"
"22467","22472","62"
"39577","32012","62"
"39577","34050","62"
"10753","43208","62"
"46135","46101","62"
"2068","46202","62"
"800","47842","62"
"58606","47842","62"
"43208","51665","62"
"53875","52090","62"
"4460","52444","62"
"24466","53875","62"
"53743","53875","62"
"53875","56006","62"
"1","18","61"
"10322","3217","61"
"22445","3217","61"
"8034","5792","61"
"53875","13177","61"
"22502","23809","61"
"22467","27188","61"
"22467","30536","61"
"46483","34188","61"
"46177","39577","61"
"11218","46202","61"
"39577","46595","61"
"46483","51583","61"
"43208","51908","61"
"226","52444","61"
"11227","1326","60"
"13234","3217","60"
"22502","13885","60"
"53875","17734","60"
"43208","21007","60"
"10098","22467","60"
"22467","26610","60"
"36747","36787","60"
"46134","39577","60"
"16187","46101","60"
"39577","46154","60"
"46216","46202","60"
"24812","46483","60"
"49419","47842","60"
"11227","48418","60"
"53875","51589","60"
"4028","52444","60"
"53828","52444","60"
"43208","53722","60"
"53875","53745","60"
"43208","53748","60"
"3832","237","59"
"21632","3217","59"
"34","3832","59"
"8034","9188","59"
"8034","9624","59"
"1702","9854","59"
"52444","13740","59"
"8034","14744","59"
"2431","19010","59"
"22502","21535","59"
"22502","23244","59"
"38389","34772","59"
"46477","39577","59"
"9694","46101","59"
"46136","46101","59"
"46137","46101","59"
"39577","46104","59"
"47842","48507","59"
"46483","51584","59"
"11227","51607","59"
"25766","52444","59"
"52039","52444","59"
"20311","53875","59"
"8034","123","58"
"11227","1325","58"
"11227","2936","58"
"20197","3217","58"
"38389","5814","58"
"1702","6506","58"
"52238","11227","58"
"53726","11227","58"
"8034","14255","58"
"8034","14745","58"
"30872","19010","58"
"30873","19010","58"
"22502","22469","58"
"513","22502","58"
"25170","22502","58"
"22467","23945","58"
"22467","26339","58"
"2012","39577","58"
"18539","40446","58"
"10286","43208","58"
"24936","43208","58"
"43208","44687","58"
"46138","46101","58"
"527","46202","58"
"40779","46202","58"
"718","52444","58"
"25053","52444","58"
"43208","53777","58"
"3440","53875","58"
"19","1","57"
"8034","664","57"
"39577","1285","57"
"39577","5189","57"
"8953","8034","57"
"23347","22502","57"
"22502","27777","57"
"38389","38408","57"
"46139","46101","57"
"47065","47842","57"
"58607","47842","57"
"2013","52444","57"
"44687","52444","57"
"53742","52444","57"
"43208","53564","57"
"53875","53744","57"
"20","1","56"
"1184","3217","56"
"46101","7484","56"
"14746","8034","56"
"28669","19010","56"
"3217","22446","56"
"22502","22448","56"
"22502","23292","56"
"22467","24716","56"
"38389","27178","56"
"36747","36788","56"
"18539","40447","56"
"65817","45136","56"
"2416","46101","56"
"46140","46101","56"
"46133","46202","56"
"46153","46202","56"
"46169","46202","56"
"39577","46204","56"
"39577","46343","56"
"46177","46483","56"
"39577","47669","56"
"47417","47842","56"
"11227","52090","56"
"20232","52444","56"
"53381","52444","56"
"43208","53727","56"
"52239","53875","56"
"53740","53875","56"
"21","1","55"
"3832","26","55"
"8304","1702","55"
"22467","2068","55"
"6186","3217","55"
"204","3832","55"
"8034","4985","55"
"46483","7716","55"
"46483","8061","55"
"8034","8454","55"
"8034","11120","55"
"22467","14472","55"
"8034","14747","55"
"40448","18539","55"
"19940","19010","55"
"30874","19010","55"
"30875","19010","55"
"22502","23773","55"
"38389","34371","55"
"36747","36789","55"
"46483","41962","55"
"4635","43208","55"
"58735","45136","55"
"46141","46101","55"
"50695","46483","55"
"52444","52147","55"
"52717","52444","55"
"53767","52444","55"
"53875","52471","55"
"11227","53727","55"
"53875","53738","55"
"707","63207","55"
"3832","50","54"
"8034","1177","54"
"36747","1253","54"
"9263","1702","54"
"204","3217","54"
"2075","3217","54"
"2105","3217","54"
"5730","3217","54"
"22467","5710","54"
"36747","7065","54"
"8034","7929","54"
"4435","8034","54"
"38389","8317","54"
"25120","11227","54"
"49240","11227","54"
"22467","18363","54"
"574","18539","54"
"1544","18539","54"
"1187","19010","54"
"30876","19010","54"
"46483","22170","54"
"22502","22450","54"
"8972","22502","54"
"11227","26568","54"
"52444","27318","54"
"22467","34782","54"
"36747","36790","54"
"33025","38389","54"
"58635","45136","54"
"39577","46148","54"
"667","52444","54"
"9207","52444","54"
"41111","52444","54"
"53924","52444","54"
"53875","53748","54"
"51570","53875","54"
"52444","1326","53"
"391","3217","53"
"4522","3217","53"
"22447","3217","53"
"8034","5633","53"
"8034","9765","53"
"53728","11227","53"
"30877","19010","53"
"36747","36791","53"
"36747","36792","53"
"38409","38389","53"
"46216","39577","53"
"19712","43208","53"
"47523","45136","53"
"53204","45136","53"
"45136","45426","53"
"14740","46101","53"
"32552","46202","53"
"33017","47842","53"
"58608","47842","53"
"11227","53142","53"
"43208","53746","53"
"53875","53747","53"
"22502","200","52"
"8034","708","52"
"1702","945","52"
"43208","1281","52"
"1185","1702","52"
"1361","1702","52"
"8034","3356","52"
"53875","6190","52"
"46101","7716","52"
"9066","8034","52"
"22502","9508","52"
"53729","11227","52"
"46483","13795","52"
"8034","14748","52"
"40449","18539","52"
"8325","19010","52"
"13867","19010","52"
"23520","19010","52"
"36793","36747","52"
"36747","36794","52"
"5197","45136","52"
"58621","45136","52"
"59408","45136","52"
"46142","46101","52"
"46143","46101","52"
"25385","52444","52"
"53930","52444","52"
"22","1","51"
"23","1","51"
"1","24","51"
"1","25","51"
"19010","1333","51"
"1702","6369","51"
"4460","11227","51"
"191","19010","51"
"30878","19010","51"
"36747","36795","51"
"36747","36796","51"
"38389","38410","51"
"20232","43208","51"
"58663","45136","51"
"46144","46101","51"
"46483","51585","51"
"11227","51606","51"
"11227","51908","51"
"11227","53730","51"
"53875","53754","51"
"9178","53875","51"
"42341","53875","51"
"49352","53875","51"
"45136","60671","51"
"26","1","50"
"3832","23","50"
"1702","262","50"
"39577","1570","50"
"237","3217","50"
"22448","3217","50"
"52444","6786","50"
"4004","8034","50"
"1702","9625","50"
"52039","11227","50"
"8034","14749","50"
"40450","18539","50"
"2663","19010","50"
"18539","22172","50"
"22467","22447","50"
"27909","22502","50"
"22502","22741","50"
"36747","36797","50"
"38411","38389","50"
"46351","39577","50"
"48682","43208","50"
"49352","43208","50"
"53907","43208","50"
"46145","46101","50"
"39577","46127","50"
"46156","46202","50"
"47017","46202","50"
"43208","46337","50"
"58609","47842","50"
"43208","48625","50"
"48960","52444","50"
"54501","52444","50"
"43208","53720","50"
"11227","53731","50"
"47842","58610","50"
"36747","49","49"
"3832","655","49"
"3832","714","49"
"10652","1702","49"
"15120","1702","49"
"18539","3078","49"
"8034","7676","49"
"22467","8485","49"
"11227","9459","49"
"43208","11438","49"
"8034","12999","49"
"46483","14726","49"
"22467","21003","49"
"23063","22502","49"
"23468","22502","49"
"38412","38389","49"
"38413","38389","49"
"38389","38414","49"
"18539","40451","49"
"18539","40452","49"
"56986","45136","49"
"16238","46101","49"
"46146","46101","49"
"46101","46147","49"
"58611","47842","49"
"43208","51794","49"
"42925","52444","49"
"43208","53809","49"
"53875","53809","49"
"49172","53875","49"
"53729","53875","49"
"9139","1702","48"
"8034","2458","48"
"359","3832","48"
"1702","7158","48"
"10286","11227","48"
"30879","19010","48"
"30880","19010","48"
"30881","19010","48"
"22467","19438","48"
"8533","22502","48"
"22502","23250","48"
"22467","26398","48"
"36747","36798","48"
"38415","38389","48"
"46142","39577","48"
"46176","39577","48"
"22784","45136","48"
"46333","45136","48"
"46434","45136","48"
"16949","46101","48"
"46148","46101","48"
"46196","46202","48"
"46236","46202","48"
"46303","46202","48"
"39577","46290","48"
"51586","46483","48"
"11227","47125","48"
"46483","51587","48"
"53875","51968","48"
"51985","52444","48"
"4016","53875","48"
"3832","270","47"
"3832","1089","47"
"43208","1325","47"
"22","1702","47"
"13184","3217","47"
"22449","3217","47"
"1368","3832","47"
"11227","4850","47"
"11227","9492","47"
"22502","13184","47"
"43208","13366","47"
"8034","14750","47"
"40453","18539","47"
"40454","18539","47"
"9771","19010","47"
"27910","22502","47"
"53875","26012","47"
"22502","27911","47"
"53875","33957","47"
"38416","38389","47"
"38389","38417","47"
"46110","39577","47"
"4673","43208","47"
"9178","43208","47"
"65818","45136","47"
"41429","46101","47"
"46149","46101","47"
"46150","46101","47"
"46151","46101","47"
"39577","46103","47"
"4238","46483","47"
"43208","52290","47"
"24936","52444","47"
"51589","52444","47"
"52444","53627","47"
"43208","53723","47"
"27","1","46"
"28","1","46"
"8034","1615","46"
"508","1702","46"
"5116","1702","46"
"11749","1702","46"
"1702","3404","46"
"42477","11227","46"
"8034","14751","46"
"8034","14752","46"
"4522","22502","46"
"22467","22980","46"
"22467","34783","46"
"38389","38418","46"
"38389","38419","46"
"43208","38879","46"
"42322","39577","46"
"43208","41253","46"
"43208","44019","46"
"63750","45136","46"
"46152","46101","46"
"46153","46101","46"
"39577","46102","46"
"37182","46202","46"
"47846","46202","46"
"51588","46483","46"
"58612","47842","46"
"11227","52290","46"
"37970","52444","46"
"54149","52444","46"
"11227","53732","46"
"53875","53761","46"
"52659","53875","46"
"63216","63207","46"
"29","1","45"
"3832","1678","45"
"4788","1702","45"
"14797","1702","45"
"8811","3217","45"
"53733","11227","45"
"11658","18539","45"
"40455","18539","45"
"30882","19010","45"
"30883","19010","45"
"30884","19010","45"
"27912","22502","45"
"22502","22719","45"
"63207","28078","45"
"22467","28698","45"
"36747","36799","45"
"36747","36800","45"
"38420","38389","45"
"38389","38421","45"
"38389","38422","45"
"46395","39577","45"
"46179","45136","45"
"46154","46101","45"
"47364","46578","45"
"20630","47842","45"
"58613","47842","45"
"43208","51589","45"
"53875","51703","45"
"53875","52330","45"
"49463","52444","45"
"57232","52444","45"
"63207","63217","45"
"30","1","44"
"31","1","44"
"1","32","44"
"3832","89","44"
"455","1702","44"
"5302","1702","44"
"18539","3044","44"
"210","3217","44"
"22502","5604","44"
"22502","7122","44"
"52444","13699","44"
"1702","13767","44"
"8034","14753","44"
"40456","18539","44"
"30885","19010","44"
"22502","22474","44"
"39577","32324","44"
"36747","36801","44"
"38423","38389","44"
"42624","43208","44"
"1647","45136","44"
"6531","45136","44"
"46155","46101","44"
"46101","46156","44"
"46101","46157","44"
"46110","46202","44"
"46313","46202","44"
"47364","46218","44"
"46179","47842","44"
"43208","50124","44"
"46483","51589","44"
"53875","51593","44"
"26591","52444","44"
"51900","52444","44"
"53751","53875","44"
"8961","63207","44"
"3832","1205","43"
"211","1702","43"
"4287","1702","43"
"22435","3217","43"
"22450","3217","43"
"79","3832","43"
"22502","8847","43"
"22467","11012","43"
"20232","11227","43"
"47364","13084","43"
"36747","14402","43"
"30886","19010","43"
"2043","22502","43"
"9184","22502","43"
"11767","22502","43"
"19223","22502","43"
"23076","22502","43"
"22502","23303","43"
"43208","26568","43"
"63207","34108","43"
"22467","34784","43"
"36747","36802","43"
"38389","38424","43"
"38389","38425","43"
"46541","39577","43"
"11227","40539","43"
"51570","43208","43"
"52773","43208","43"
"53742","43208","43"
"53908","43208","43"
"23407","45136","43"
"51337","45136","43"
"6112","46101","43"
"46158","46101","43"
"46159","46101","43"
"46789","46202","43"
"48264","46202","43"
"39577","46221","43"
"11227","52087","43"
"4016","52444","43"
"54129","52444","43"
"43208","52512","43"
"43208","53732","43"
"11227","53734","43"
"53875","53746","43"
"43208","53839","43"
"53736","53875","43"
"47842","58614","43"
"33","1","42"
"3832","128","42"
"2209","1702","42"
"5885","3217","42"
"7374","3217","42"
"205","3832","42"
"1702","6255","42"
"14754","8034","42"
"22502","8829","42"
"10753","11227","42"
"53735","11227","42"
"53736","11227","42"
"43208","13283","42"
"36747","16325","42"
"15084","19010","42"
"30887","19010","42"
"30888","19010","42"
"52444","26988","42"
"22467","34785","42"
