"7882","7883","347"
"7884","7882","338"
"1","2","252"
"2","6","244"
"3","2","234"
"11479","6","222"
"2","4","212"
"7885","7882","199"
"5","2","195"
"3577","6","195"
"7886","7882","194"
"7882","7887","186"
"45","542","182"
"146","6","162"
"7","2","160"
"2","8","155"
"7888","7882","155"
"238","6","151"
"9","2","150"
"3318","6","149"
"2","10","145"
"11","2","144"
"70","6","133"
"111","6","130"
"349","7882","125"
"12","2","121"
"178","6","119"
"2237","6","114"
"2","13","111"
"7889","7882","108"
"7890","7882","107"
"77","6","105"
"35","6","104"
"7891","7882","102"
"20","6","101"
"124","6","100"
"17","6","98"
"75","6","98"
"11480","6","98"
"336","6","96"
"7892","7882","96"
"65","6","88"
"4","6","86"
"28","6","81"
"2","15","81"
"374","6","79"
"2","16","79"
"114","6","78"
"11481","6","77"
"6","24","74"
"17","2","73"
"10624","6","73"
"118","6","72"
"10583","6","72"
"45","174","72"
"18","2","70"
"19","2","69"
"19","6","68"
"11482","6","68"
"6","801","68"
"20","2","66"
"11483","6","66"
"6","4499","66"
"3323","6","64"
"21","2","63"
"22","2","62"
"23","2","62"
"2","24","62"
"25","2","60"
"2","26","59"
"27","2","57"
"28","2","57"
"29","2","56"
"11484","6","56"
"310","6","55"
"5414","7882","55"
"80","6","54"
"30","2","53"
"31","2","53"
"253","6","53"
"430","6","53"
"6","1104","53"
"55","6","52"
"1837","6","52"
"11485","6","52"
"130","6","51"
"6","4164","51"
"32","2","50"
"2","33","50"
"34","2","49"
"2453","6","49"
"138","6","48"
"2828","6","48"
"6656","6","48"
"11486","6","47"
"35","2","46"
"8679","6","46"
"7893","7882","46"
"36","2","45"
"37","2","45"
"45","4","45"
"38","6","45"
"7882","7894","45"
"7882","7895","45"
"38","2","44"
"122","6","44"
"1605","6","44"
"45","49","44"
"7896","7882","44"
"412","6","43"
"3647","6","43"
"2","39","43"
"7882","133","43"
"45","169","43"
"45","2","41"
"162","6","41"
"7897","7882","41"
"7882","7898","41"
"40","2","40"
"2","41","40"
"7882","7899","40"
"42","2","39"
"43","2","39"
"533","6","39"
"3125","6","39"
"45","1343","39"
"7900","7882","39"
"44","2","38"
"37","6","38"
"7882","7901","38"
"43","6","37"
"220","6","37"
"386","6","37"
"7902","7882","37"
"7903","7882","37"
"7882","7904","37"
"192","6","36"
"7025","6","36"
"11487","6","36"
"6","4146","36"
"40","6","35"
"5273","6","35"
"2","46","35"
"6","56","35"
"6","78","35"
"6","301","35"
"7905","7882","35"
"7906","7882","35"
"7907","7882","35"
"7882","7908","35"
"6","11488","35"
"47","2","34"
"48","2","34"
"49","2","34"
"50","2","34"
"148","6","34"
"11489","6","34"
"45","20","34"
"2","51","34"
"45","194","34"
"52","2","33"
"250","6","33"
"897","6","33"
"11490","6","33"
"45","4845","33"
"53","2","32"
"54","2","32"
"316","6","32"
"551","6","32"
"2","55","32"
"2","56","32"
"2","57","32"
"6","302","32"
"6","4335","32"
"58","2","31"
"59","2","31"
"60","2","31"
"61","2","31"
"49","6","31"
"407","6","31"
"475","6","31"
"3963","6","31"
"7882","7910","31"
"62","2","30"
"107","6","30"
"8872","6","30"
"11491","6","30"
"2","63","30"
"7911","7882","30"
"7882","7912","30"
"6","9096","30"
"64","2","29"
"65","2","29"
"66","2","29"
"67","2","29"
"587","6","29"
"588","6","29"
"768","6","29"
"5189","6","29"
"8780","6","29"
"11492","6","29"
"6","156","29"
"6","508","29"
"3482","7882","29"
"6","11493","29"
"68","2","28"
"69","2","28"
"391","6","28"
"488","6","28"
"645","6","28"
"11494","6","28"
"2","70","28"
"2","71","28"
"2","72","28"
"2","73","28"
"45","863","28"
"45","3794","28"
"7913","7882","28"
"74","2","27"
"75","2","27"
"76","2","27"
"151","6","27"
"245","6","27"
"530","6","27"
"11495","6","27"
"2","77","27"
"2","78","27"
"2","79","27"
"6","135","27"
"45","223","27"
"6","1750","27"
"1176","7882","27"
"7914","7882","27"
"80","2","26"
"330","6","26"
"1059","6","26"
"6703","6","26"
"7064","6","26"
"6","173","26"
"6","498","26"
"6","808","26"
"5466","7882","26"
"6174","7882","26"
"45","6","25"
"104","6","25"
"169","6","25"
"360","6","25"
"873","6","25"
"1188","6","25"
"2","81","25"
"2","82","25"
"7915","7882","25"
"83","2","24"
"84","2","24"
"85","2","24"
"3","6","24"
"132","6","24"
"150","6","24"
"196","6","24"
"289","6","24"
"312","6","24"
"6924","6","24"
"2","86","24"
"45","3308","24"
"7882","6891","24"
"87","2","23"
"88","2","23"
"89","2","23"
"901","6","23"
"1829","6","23"
"11497","6","23"
"11498","6","23"
"45","4846","23"
"2768","7882","23"
"7917","7882","23"
"7918","7882","23"
"90","2","22"
"91","2","22"
"92","2","22"
"93","2","22"
"94","2","22"
"95","2","22"
"5","6","22"
"95","6","22"
"257","6","22"
"393","6","22"
"985","6","22"
"11499","6","22"
"2","96","22"
"45","263","22"
"45","901","22"
"45","4847","22"
"6","10921","22"
"97","2","21"
"98","2","21"
"99","2","21"
"100","2","21"
"212","6","21"
"422","6","21"
"667","6","21"
"2782","6","21"
"11500","6","21"
"11501","6","21"
"11502","6","21"
"6","39","21"
"2","101","21"
"6","144","21"
"6","201","21"
"6","1710","21"
"7919","7882","21"
"7920","7882","21"
"102","2","20"
"103","2","20"
"104","2","20"
"105","2","20"
"106","2","20"
"107","2","20"
"275","6","20"
"456","6","20"
"583","6","20"
"909","6","20"
"4701","6","20"
"5452","6","20"
"5756","6","20"
"11503","6","20"
"2","108","20"
"2","109","20"
"2","110","20"
"2","111","20"
"2","112","20"
"2","113","20"
"6","174","20"
"6","502","20"
"872","7882","20"
"5285","7882","20"
"7921","7882","20"
"7922","7882","20"
"7923","7882","20"
"7882","7924","20"
"6","11504","20"
"114","2","19"
"115","2","19"
"116","2","19"
"117","2","19"
"118","2","19"
"100","6","19"
"102","6","19"
"366","6","19"
"461","6","19"
"658","6","19"
"779","6","19"
