"BREMNER,JD","SHELINE,YI","45"
"BLISS,TVP","SQUIRE,LR","38"
"BUZSAKI,G","GRAY,CM","37"
"SCOVILLE,WB","SQUIRE,LR","31"
"SHENTON,ME","WEINBERGER,DR","30"
"BREMNER,JD","SAPOLSKY,RM","29"
"CHOI,DW","OLNEY,JW","29"
"MCEWEN,BS","SHELINE,YI","29"
"BREMNER,JD","MCEWEN,BS","28"
"CASPI,A","WEINBERGER,DR","28"
"JAVITT,DC","OLNEY,JW","26"
"EGAN,MF","WEINBERGER,DR","25"
"GRAY,CM","SINGER,W","25"
"HARRISON,PJ","SHENTON,ME","25"
"MORRIS,RGM","SQUIRE,LR","25"
"BLISS,TVP","BUZSAKI,G","23"
"GRAY,CM","HUBEL,DH","23"
"SQUIRE,LR","TULVING,E","23"
"BUZSAKI,G","OKEEFE,J","22"
"CASPI,A","SHELINE,YI","22"
"DREVETS,WC","SHELINE,YI","22"
"ECKHORN,R","GRAY,CM","22"
"RAICHLE,ME","SHELINE,YI","22"
"HARRISON,PJ","WEINBERGER,DR","21"
"SAPOLSKY,RM","SHELINE,YI","21"
"BUZSAKI,G","FREUND,TF","20"
"GRAY,CM","STERIADE,M","20"
"OLNEY,JW","WEINBERGER,DR","20"
"BUZSAKI,G","MCCORMICK,DA","19"
"DUMAN,RS","SHELINE,YI","19"
"IKONOMIDOU,C","OLNEY,JW","19"
"BUZSAKI,G","STERIADE,M","18"
"EGAN,MF","HARRISON,PJ","18"
"BREMNER,JD","SHENTON,ME","17"
"BUZSAKI,G","LLINAS,RR","17"
"BUZSAKI,G","SINGER,W","17"
"FELLEMAN,DANIEL J.","GRAY,CM","17"
"KRYSTAL,JH","OLNEY,JW","17"
"BREMNER,JD","LEDOUX,JE","16"
"GRAY,CM","LLINAS,RR","16"
"GRAY,CM","MCCORMICK,DA","16"
"HARIRI,AR","WEINBERGER,DR","16"
"HARRISON,PJ","MARTIN,JH","16"
"MAYBERG,HS","SHELINE,YI","16"
