"BILDER,R","6921"
"ANDREASEN,NC","142"
"WEINBERGER,DR","123"
"GREEN,MF","109"
"BILDER,RM","86"
"SHENTON,ME","84"
"BOGERTS,B","76"
"SAYKIN,AJ","76"
"CROW,TJ","68"
"SUDDATH,RL","65"
"EGAN,MF","60"
"ENDICOTT,J","59"
"KAY,SR","54"
"LIEBERMAN,JA","51"
"BREIER,A","47"
"OLNEY,JW","47"
"DELISI,LE","44"
"MELTZER,HY","44"
"SAPOLSKY,RM","39"
"HARRISON,PJ","37"
"HEINRICHS,RW","36"
"LIDDLE,PF","35"
"BREMNER,JD","33"
"MCEWEN,BS","32"
"CHAKOS,MH","31"
"GIEDD,JN","30"
"SHELINE,YI","30"
"BARTA,PE","29"
"HARIRI,AR","29"
"LOEBEL,AD","29"
"ASHBURNER,J","28"
"JOHNSTONE,EC","28"
"MCGLASHAN,TH","28"
"OVERALL,JE","28"
"ROBINSON,D","28"
"LIEBERMAN,J","27"
"SQUIRE,LR","27"
"GUR,RE","26"
"SOWELL,ER","26"
"JAVITT,DC","25"
"LEUCHT,S","25"
"GOLDBERG,TE","24"
"GOULD,E","24"
"WRIGHT,IC","23"
"KEEFE,RSE","22"
"MATTAY,VS","22"
"ROBINSON,DG","22"
"SWAYZE,VW","22"
"ZIPURSKY,RB","22"
"ALEXANDER,GE","21"
"CANNONSPOOR,HE","21"
"HUTTENLOCHER,PR","21"
"LAWRIE,SM","21"
"GRACE,AA","20"
"HARVEY,PD","20"
"KANE,J","20"
"MCGORRY,PD","20"
"SIMPSON,G M","20"
"CASPI,A","19"
"DEGREEF,G","19"
"FISCHL,B","19"
"JAKOB,H","19"
"SPITZER,RL","19"
"BAXTER,LR","18"
"CARPENTER,WT","18"
"DAVIS,KL","18"
"GOLDMANRAKIC,PS","18"
"WILLIAMS,GV","18"
"DAVIS,JM","17"
"FREEDMAN,R","17"
"JONES,P","17"
"LACHMAN,HM","17"
"OLDFIELD,RC","17"
"PFEFFERBAUM,A","17"
"SAWAGUCHI,T","17"
"SEEMAN,P","17"
"ALLISON,DB","16"
"BENES,FM","16"
"FEINBERG I","16"
"GOGOS,JA","16"
"GOTTESMAN,II","16"
"HAMILTON,M","16"
"JERNIGAN,TL","16"
"MCCARLEY,RW","16"
"NUECHTERLEIN,KH","16"
"POSNER,MI","16"
"SCHULTZ,W","16"
"AKBARIAN,S","15"
"CHEN,JS","15"
"FARDE,L","15"
"FRISTON,KJ","15"
"GEDDES,J","15"
"MCEVOY,JP","15"
"MOGHADDAM,B","15"
"ARON,AR","14"
"BUCHSBAUM,MS","14"
"DREVETS,WC","14"
"EGGER,M","14"
"KAPUR,S","14"
"MESULAM,MM","14"
"PEZAWAS,L","14"
"ANDREASEN,N","13"
"BREITER,HC","13"
"CALLICOTT,JH","13"
"COHEN,JD","13"
"COYLE,JT","13"
