"1","2","190"
"3","1","121"
"4","1","109"
"1","5","98"
"6","1","96"
"1","7","93"
"8","1","84"
"1","9","78"
"10","1","74"
"11","1","74"
"12","1","70"
"1","13","69"
"14","1","68"
"1","15","68"
"1","16","67"
"1","17","63"
"1","18","61"
"19","1","57"
"20","1","56"
"21","1","55"
"22","1","51"
"23","1","51"
"1","24","51"
"1","25","51"
"26","1","50"
"27","1","46"
"28","1","46"
"29","1","45"
"30","1","44"
"31","1","44"
"1","32","44"
"33","1","42"
"34","1","41"
"35","1","41"
"36","1","41"
"37","1","40"
"38","1","40"
"39","1","40"
"1","40","40"
"41","1","39"
"42","1","39"
"1","43","39"
"44","1","38"
"45","1","38"
"46","1","38"
"1","47","38"
"48","1","37"
"49","1","37"
"1","50","36"
"1","51","35"
"52","1","34"
"53","1","34"
"1","54","34"
"55","1","33"
"56","1","32"
"57","1","32"
"1","58","32"
"59","1","31"
"1","60","31"
"1","61","31"
"1","62","31"
"63","1","30"
"1","64","30"
"1","65","30"
"1","66","30"
"1","67","30"
"68","1","29"
"1","69","29"
"1","70","29"
"71","1","28"
"72","1","28"
"73","1","28"
"1","74","28"
"1","75","28"
"1","76","28"
"1","77","28"
"1","78","28"
"79","1","27"
"80","1","27"
"81","1","27"
"82","1","27"
"83","1","27"
"1","84","27"
"1","85","27"
"1","86","27"
"1","87","27"
"1","88","27"
"1","89","27"
"90","1","26"
"91","1","26"
"1","92","26"
"1","93","26"
"1","94","26"
"1","95","26"
"96","1","25"
"97","1","25"
"98","1","25"
"99","1","25"
"1","100","25"
"1","101","25"
"1","102","25"
"103","1","24"
"104","1","24"
"105","1","24"
"106","1","24"
"107","1","24"
"1","108","24"
"1","109","24"
"1","110","24"
"1","111","24"
"1","112","24"
"113","1","23"
"114","1","23"
"115","1","23"
"116","1","23"
"1","117","23"
"1","118","23"
"1","119","23"
"1","120","23"
"1","121","23"
"1","122","23"
"1","123","23"
"124","1","22"
"125","1","22"
"126","1","22"
"127","1","22"
"128","1","22"
"129","1","22"
"130","1","22"
"131","1","22"
"1","132","22"
"133","1","21"
"134","1","21"
"135","1","21"
"136","1","21"
"137","1","21"
"138","1","21"
"139","1","21"
"140","1","21"
"141","1","21"
"142","1","21"
"1","143","21"
"1","144","21"
"1","145","21"
"146","1","20"
"147","1","20"
"148","1","20"
"149","1","20"
"150","1","20"
"151","1","20"
"1","152","20"
"1","153","20"
"1","154","20"
"1","155","20"
"1","156","20"
"1","157","20"
"158","1","19"
"159","1","19"
"160","1","19"
"161","1","19"
"162","1","19"
"163","1","19"
"164","1","19"
"165","1","19"
"1","166","19"
"1","167","19"
"1","168","19"
"169","1","18"
"170","1","18"
"171","1","18"
"1","172","18"
"1","173","18"
"1","174","18"
"1","175","18"
"1","176","18"
"1","177","18"
"1","178","18"
"1","179","18"
"1","180","18"
"1","181","18"
"1","182","18"
"1","183","18"
"1","184","18"
"1","185","18"
"1","186","18"
"187","1","17"
"188","1","17"
"189","1","17"
"190","1","17"
"191","1","17"
"192","1","17"
"193","1","17"
"194","1","17"
"195","1","17"
"1","196","17"
"1","197","17"
"1","198","17"
"1","199","17"
"1","200","17"
"1","201","17"
"1","202","17"
"203","1","16"
"204","1","16"
"205","1","16"
"206","1","16"
"207","1","16"
"208","1","16"
"209","1","16"
"210","1","16"
"211","1","16"
"1","212","16"
"1","213","16"
"1","214","16"
"1","215","16"
"1","216","16"
"1","217","16"
"1","218","16"
"1","219","16"
"1","220","16"
"1","221","16"
"222","1","15"
"223","1","15"
"224","1","15"
"225","1","15"
"226","1","15"
"227","1","15"
"228","1","15"
"1","229","15"
"1","230","15"
"1","231","15"
"1","232","15"
"1","233","15"
"1","234","15"
"1","235","15"
"1","236","15"
"1","237","15"
"1","238","15"
"1","239","15"
"1","240","15"
"1","241","15"
"1","242","15"
"1","243","15"
"1","244","15"
"245","1","14"
"246","1","14"
"247","1","14"
"248","1","14"
"249","1","14"
"250","1","14"
"251","1","14"
"252","1","14"
"253","1","14"
"1","254","14"
"1","255","14"
"1","256","14"
"1","257","14"
"1","258","14"
"1","259","14"
"1","260","14"
"1","261","14"
"1","262","14"
"1","263","14"
"1","264","14"
"1","265","14"
"266","1","13"
"267","1","13"
"268","1","13"
"269","1","13"
"270","1","13"
"271","1","13"
"272","1","13"
"273","1","13"
"274","1","13"
"275","1","13"
"276","1","13"
"277","1","13"
"278","1","13"
"279","1","13"
"280","1","13"
"281","1","13"
"282","1","13"
"1","283","13"
"1","284","13"
"1","285","13"
"1","286","13"
"1","287","13"
"1","288","13"
"1","289","13"
"1","290","13"
"1","291","13"
"1","292","13"
"293","1","12"
"294","1","12"
"295","1","12"
"296","1","12"
"297","1","12"
"298","1","12"
"299","1","12"
"300","1","12"
"301","1","12"
"302","1","12"
"303","1","12"
"304","1","12"
"305","1","12"
"306","1","12"
"1","307","12"
"1","308","12"
"1","309","12"
"1","310","12"
"1","311","12"
"1","312","12"
"1","313","12"
"1","314","12"
"1","315","12"
"1","316","12"
"1","317","12"
"1","318","12"
"1","319","12"
"1","320","12"
"1","321","12"
"1","322","12"
"1","323","12"
"1","324","12"
"1","325","12"
"326","1","11"
"327","1","11"
"328","1","11"
"329","1","11"
"330","1","11"
"331","1","11"
"332","1","11"
"333","1","11"
"334","1","11"
"335","1","11"
"336","1","11"
"337","1","11"
"338","1","11"
"339","1","11"
"340","1","11"
"341","1","11"
"342","1","11"
"343","1","11"
"344","1","11"
"345","1","11"
"346","1","11"
"1","347","11"
"1","348","11"
"1","349","11"
"1","350","11"
"1","351","11"
"1","352","11"
"1","353","11"
"1","354","11"
"1","355","11"
"1","356","11"
"1","357","11"
"358","1","10"
"359","1","10"
"360","1","10"
"361","1","10"
"362","1","10"
"363","1","10"
"364","1","10"
"365","1","10"
"366","1","10"
"367","1","10"
"368","1","10"
"369","1","10"
"370","1","10"
"371","1","10"
"372","1","10"
"373","1","10"
"374","1","10"
"375","1","10"
"376","1","10"
"377","1","10"
"378","1","10"
"379","1","10"
"380","1","10"
"381","1","10"
"382","1","10"
"383","1","10"
"384","1","10"
"1","385","10"
"1","386","10"
"1","387","10"
"1","388","10"
